name,sceneId
Gendry,2908
Davos Seaworth,2909
Gendry,2909
Jon Snow,2909
Jorah Mormont,2910
Tyrion Lannister,2910
Jorah Mormont,2911
Tyrion Lannister,2911
Daenerys Targaryen,2911
Qhono,2911
Jorah Mormont,2912
Tyrion Lannister,2912
Daenerys Targaryen,2912
Qhono,2912
Jon Snow,2912
Davos Seaworth,2912
Gendry,2912
Samwell Tarly,2913
Gilly,2913
Baby Sam,2913
Samwell Tarly,2914
Samwell Tarly,2915
Gilly,2915
Baby Sam,2915
Petyr Baelish,2916
Adele Smyth-Kennedy,2916
Arya Stark,2916
Petyr Baelish,2917
Yohn Royce,2917
Robett Glover,2917
Arya Stark,2917
Petyr Baelish,2918
Maester Wolkan,2918
Arya Stark,2918
Petyr Baelish,2919
Arya Stark,2919
Arya Stark,2920
Petyr Baelish,2921
Arya Stark,2921
Jon Snow,2922
Gendry,2922
Davos Seaworth,2922
Jorah Mormont,2922
Jon Snow,2923
Gendry,2923
Davos Seaworth,2923
Jorah Mormont,2923
Tormund Giantsbane,2923
Jon Snow,2924
Gendry,2924
Davos Seaworth,2924
Jorah Mormont,2924
Tormund Giantsbane,2924
Sandor Clegane,2924
Thoros of Myr,2924
Beric Dondarrion,2924
Jon Snow,2925
Gendry,2925
Jorah Mormont,2925
Tormund Giantsbane,2925
Sandor Clegane,2925
Thoros of Myr,2925
Beric Dondarrion,2925
Jon Snow,2926
Gendry,2926
Jorah Mormont,2926
Tormund Giantsbane,2926
Sandor Clegane,2926
Thoros of Myr,2926
Beric Dondarrion,2926
Jon Snow,2927
Gendry,2927
Jorah Mormont,2927
Tormund Giantsbane,2927
Sandor Clegane,2927
Thoros of Myr,2927
Beric Dondarrion,2927
Jon Snow,2928
Gendry,2928
Jorah Mormont,2928
Tormund Giantsbane,2928
Sandor Clegane,2928
Thoros of Myr,2928
Beric Dondarrion,2928
Jon Snow,2929
Gendry,2929
Jorah Mormont,2929
Tormund Giantsbane,2929
Sandor Clegane,2929
Thoros of Myr,2929
Beric Dondarrion,2929
Jon Snow,2930
Jorah Mormont,2930
Arya Stark,2931
Arya Stark,2932
Sansa Stark,2932
Jon Snow,2933
Gendry,2933
Jorah Mormont,2933
Tormund Giantsbane,2933
Sandor Clegane,2933
Thoros of Myr,2933
Beric Dondarrion,2933
Tormund Giantsbane,2934
Sandor Clegane,2934
Jorah Mormont,2935
Tormund Giantsbane,2935
Sandor Clegane,2935
Thoros of Myr,2935
Tormund Giantsbane,2936
Sandor Clegane,2936
Jon Snow,2937
Beric Dondarrion,2937
Jon Snow,2938
Gendry,2938
Thoros of Myr,2938
Beric Dondarrion,2938
Jon Snow,2939
Beric Dondarrion,2939
Jon Snow,2940
Gendry,2940
Jorah Mormont,2940
Tormund Giantsbane,2940
Sandor Clegane,2940
Thoros of Myr,2940
Beric Dondarrion,2940
Daenerys Targaryen,2941
Tyrion Lannister,2941
Jon Snow,2942
Gendry,2942
Jorah Mormont,2942
Tormund Giantsbane,2942
Sandor Clegane,2942
Thoros of Myr,2942
Beric Dondarrion,2942
Jon Snow,2943
Gendry,2943
Jorah Mormont,2943
Tormund Giantsbane,2943
Sandor Clegane,2943
Thoros of Myr,2943
Beric Dondarrion,2943
Jon Snow,2944
Gendry,2944
Jorah Mormont,2944
Tormund Giantsbane,2944
Sandor Clegane,2944
Thoros of Myr,2944
Beric Dondarrion,2944
Sansa Stark,2945
Petyr Baelish,2945
Jon Snow,2946
Gendry,2946
Jorah Mormont,2946
Tormund Giantsbane,2946
Sandor Clegane,2946
Thoros of Myr,2946
Beric Dondarrion,2946
Jorah Mormont,2947
Thoros of Myr,2947
Jon Snow,2948
Gendry,2948
Jorah Mormont,2948
Tormund Giantsbane,2948
Sandor Clegane,2948
Thoros of Myr,2948
Beric Dondarrion,2948
Jon Snow,2949
Tormund Giantsbane,2949
White Walker,2949
White Walker,2950
White Walker,2951
Jon Snow,2951
Gendry,2951
Jorah Mormont,2951
Tormund Giantsbane,2951
Sandor Clegane,2951
Thoros of Myr,2951
Beric Dondarrion,2951
Jon Snow,2952
Gendry,2952
Jorah Mormont,2952
Tormund Giantsbane,2952
Sandor Clegane,2952
Thoros of Myr,2952
Beric Dondarrion,2952
Jon Snow,2953
Jorah Mormont,2953
Tormund Giantsbane,2953
Sandor Clegane,2953
Thoros of Myr,2953
Beric Dondarrion,2953
Gendry,2954
Gendry,2955
Jon Snow,2956
Jorah Mormont,2956
Tormund Giantsbane,2956
Sandor Clegane,2956
Thoros of Myr,2956
Beric Dondarrion,2956
Gendry,2957
Davos Seaworth,2958
Gendry,2959
Davos Seaworth,2959
Jon Snow,2960
Jorah Mormont,2960
Tormund Giantsbane,2960
Sandor Clegane,2960
Thoros of Myr,2960
Beric Dondarrion,2960
Jon Snow,2961
Jorah Mormont,2961
Tormund Giantsbane,2961
Sandor Clegane,2961
Beric Dondarrion,2961
Jon Snow,2962
Jorah Mormont,2962
Tormund Giantsbane,2962
Sandor Clegane,2962
Beric Dondarrion,2962
The Night King,2962
White Walker,2962
Sansa Stark,2963
Maester Wolkan,2963
Sansa Stark,2964
Brienne of Tarth,2964
Drogon,2965
Viserion,2965
Rhaegal,2965
Daenerys Targaryen,2965
Tyrion Lannister,2965
Jon Snow,2966
Jorah Mormont,2966
Tormund Giantsbane,2966
Sandor Clegane,2966
Beric Dondarrion,2966
Jon Snow,2967
Jorah Mormont,2967
Tormund Giantsbane,2967
Sandor Clegane,2967
Beric Dondarrion,2967
Jon Snow,2968
Jorah Mormont,2968
Tormund Giantsbane,2968
Sandor Clegane,2968
Beric Dondarrion,2968
Drogon,2968
Viserion,2968
Rhaegal,2968
Daenerys Targaryen,2968
The Night King,2969
White Walker,2969
Jon Snow,2970
Jorah Mormont,2970
Tormund Giantsbane,2970
Sandor Clegane,2970
Beric Dondarrion,2970
Drogon,2970
Viserion,2970
Rhaegal,2970
Daenerys Targaryen,2970
The Night King,2970
White Walker,2970
Jon Snow,2971
Jorah Mormont,2971
Tormund Giantsbane,2971
Sandor Clegane,2971
Beric Dondarrion,2971
Drogon,2971
Rhaegal,2971
Viserion,2971
Daenerys Targaryen,2971
The Night King,2971
Jon Snow,2972
Jorah Mormont,2972
Tormund Giantsbane,2972
Sandor Clegane,2972
Beric Dondarrion,2972
Drogon,2972
Rhaegal,2972
Daenerys Targaryen,2972
The Night King,2972
White Walker,2972
Jorah Mormont,2973
Tormund Giantsbane,2973
Sandor Clegane,2973
Beric Dondarrion,2973
Drogon,2973
Rhaegal,2973
Daenerys Targaryen,2973
The Night King,2973
White Walker,2973
Jorah Mormont,2974
Tormund Giantsbane,2974
Sandor Clegane,2974
Beric Dondarrion,2974
Drogon,2974
Daenerys Targaryen,2974
The Night King,2975
White Walker,2975
Jon Snow,2976
Jon Snow,2977
Benjen Stark,2977
Benjen Stark,2978
Jon Snow,2979
Benjen Stark,2980
Jon Snow,2981
Sandor Clegane,2982
Beric Dondarrion,2982
Tormund Giantsbane,2982
Rhaegal,2983
Rhaegal,2984
Daenerys Targaryen,2984
Jorah Mormont,2984
Daenerys Targaryen,2985
Jorah Mormont,2985
Drogon,2986
Daenerys Targaryen,2987
Jorah Mormont,2987
Jon Snow,2988
Daenerys Targaryen,2989
Jorah Mormont,2989
Jon Snow,2990
Davos Seaworth,2990
Daenerys Targaryen,2990
Sansa Stark,2991
Sansa Stark,2992
Arya Stark,2992
Jon Snow,2993
Daenerys Targaryen,2993
White Walker,2994
Viserion,2994
White Walker,2995
Viserion,2995
The Night King,2995
Grey Worm,2996
Jaime Lannister,2997
Bronn,2998
Bronn,2999
Jaime Lannister,3000
Bronn,3000
Jaime Lannister,3001
Bronn,3001
Jaime Lannister,3002
Bronn,3002
Jaime Lannister,3003
Bronn,3003
Tyrion Lannister,3004
Lord Varys,3004
Theon Greyjoy,3004
Qhono,3004
Tyrion Lannister,3005
Jon Snow,3005
Davos Seaworth,3005
Jorah Mormont,3005
Missandei,3005
Sandor Clegane,3006
Cersei Lannister,3007
Qyburn,3007
Jaime Lannister,3007
Gregor Clegane,3007
Tyrion Lannister,3008
Jon Snow,3008
Davos Seaworth,3008
Jorah Mormont,3008
Missandei,3008
Lord Varys,3008
Theon Greyjoy,3008
Qhono,3008
Sandor Clegane,3008
Tyrion Lannister,3009
Jon Snow,3009
Davos Seaworth,3009
Jorah Mormont,3009
Missandei,3009
Lord Varys,3009
Theon Greyjoy,3009
Qhono,3009
Sandor Clegane,3009
Bronn,3009
Podrick Payne,3009
Brienne of Tarth,3009
Tyrion Lannister,3010
Bronn,3010
Podrick Payne,3010
Sandor Clegane,3011
Brienne of Tarth,3011
Tyrion Lannister,3012
Jon Snow,3012
Davos Seaworth,3012
Jorah Mormont,3012
Missandei,3012
Lord Varys,3012
Theon Greyjoy,3012
Qhono,3012
Sandor Clegane,3012
Bronn,3012
Podrick Payne,3012
Brienne of Tarth,3012
Sandor Clegane,3013
Tyrion Lannister,3014
Jon Snow,3014
Davos Seaworth,3014
Jorah Mormont,3014
Missandei,3014
Lord Varys,3014
Theon Greyjoy,3014
Qhono,3014
Sandor Clegane,3014
Bronn,3014
Podrick Payne,3014
Brienne of Tarth,3014
Tyrion Lannister,3015
Jon Snow,3015
Davos Seaworth,3015
Jorah Mormont,3015
Missandei,3015
Lord Varys,3015
Theon Greyjoy,3015
Qhono,3015
Sandor Clegane,3015
Brienne of Tarth,3015
Tyrion Lannister,3016
Jon Snow,3016
Davos Seaworth,3016
Jorah Mormont,3016
Missandei,3016
Lord Varys,3016
Theon Greyjoy,3016
Qhono,3016
Sandor Clegane,3016
Brienne of Tarth,3016
Cersei Lannister,3016
Qyburn,3016
Jaime Lannister,3016
Gregor Clegane,3016
Euron Greyjoy,3016
Tyrion Lannister,3017
Jon Snow,3017
Davos Seaworth,3017
Jorah Mormont,3017
Missandei,3017
Lord Varys,3017
Theon Greyjoy,3017
Qhono,3017
Brienne of Tarth,3017
Cersei Lannister,3017
Qyburn,3017
Jaime Lannister,3017
Gregor Clegane,3017
Euron Greyjoy,3017
Tyrion Lannister,3018
Jon Snow,3018
Davos Seaworth,3018
Jorah Mormont,3018
Missandei,3018
Lord Varys,3018
Theon Greyjoy,3018
Qhono,3018
Brienne of Tarth,3018
Cersei Lannister,3018
Qyburn,3018
Jaime Lannister,3018
Gregor Clegane,3018
Euron Greyjoy,3018
Daenerys Targaryen,3018
Drogon,3018
Rhaegal,3018
Tyrion Lannister,3019
Jon Snow,3019
Davos Seaworth,3019
Jorah Mormont,3019
Missandei,3019
Lord Varys,3019
Theon Greyjoy,3019
Qhono,3019
Brienne of Tarth,3019
Cersei Lannister,3019
Qyburn,3019
Jaime Lannister,3019
Gregor Clegane,3019
Euron Greyjoy,3019
Daenerys Targaryen,3019
Tyrion Lannister,3020
Jon Snow,3020
Davos Seaworth,3020
Jorah Mormont,3020
Missandei,3020
Lord Varys,3020
Theon Greyjoy,3020
Qhono,3020
Brienne of Tarth,3020
Cersei Lannister,3020
Qyburn,3020
Jaime Lannister,3020
Gregor Clegane,3020
Euron Greyjoy,3020
Daenerys Targaryen,3020
Sandor Clegane,3020
Tyrion Lannister,3021
Jon Snow,3021
Davos Seaworth,3021
Jorah Mormont,3021
Missandei,3021
Lord Varys,3021
Theon Greyjoy,3021
Qhono,3021
Brienne of Tarth,3021
Cersei Lannister,3021
Qyburn,3021
Jaime Lannister,3021
Gregor Clegane,3021
Daenerys Targaryen,3021
Sandor Clegane,3021
Tyrion Lannister,3022
Jon Snow,3022
Davos Seaworth,3022
Jorah Mormont,3022
Missandei,3022
Lord Varys,3022
Theon Greyjoy,3022
Qhono,3022
Brienne of Tarth,3022
Daenerys Targaryen,3022
Sandor Clegane,3022
Tyrion Lannister,3023
Gregor Clegane,3023
Tyrion Lannister,3024
Gregor Clegane,3024
Jaime Lannister,3024
Tyrion Lannister,3025
Gregor Clegane,3025
Cersei Lannister,3025
Jon Snow,3026
Daenerys Targaryen,3026
Tyrion Lannister,3027
Jon Snow,3027
Davos Seaworth,3027
Jorah Mormont,3027
Missandei,3027
Lord Varys,3027
Theon Greyjoy,3027
Qhono,3027
Brienne of Tarth,3027
Daenerys Targaryen,3027
Sandor Clegane,3027
Tyrion Lannister,3028
Jon Snow,3028
Davos Seaworth,3028
Jorah Mormont,3028
Missandei,3028
Lord Varys,3028
Theon Greyjoy,3028
Qhono,3028
Brienne of Tarth,3028
Daenerys Targaryen,3028
Sandor Clegane,3028
Cersei Lannister,3028
Qyburn,3028
Jaime Lannister,3028
Gregor Clegane,3028
Sansa Stark,3029
Petyr Baelish,3029
Daenerys Targaryen,3030
Tyrion Lannister,3030
Jon Snow,3030
Davos Seaworth,3030
Jorah Mormont,3030
Lord Varys,3030
Theon Greyjoy,3030
Grey Worm,3030
Missandei,3030
Jon Snow,3031
Davos Seaworth,3031
Theon Greyjoy,3031
Jon Snow,3032
Theon Greyjoy,3032
Theon Greyjoy,3033
Harrag,3033
Theon Greyjoy,3034
Sansa Stark,3035
Sansa Stark,3036
Bran Stark,3036
Maester Wolkan,3036
Arya Stark,3036
Petyr Baelish,3036
Yohn Royce,3036
Cersei Lannister,3037
Gregor Clegane,3037
Jaime Lannister,3037
Cersei Lannister,3038
Gregor Clegane,3038
Jaime Lannister,3038
Cersei Lannister,3039
Jaime Lannister,3039
Cersei Lannister,3040
Gregor Clegane,3040
Jaime Lannister,3040
Jaime Lannister,3041
Samwell Tarly,3042
Gilly,3042
Baby Sam,3042
Bran Stark,3043
Samwell Tarly,3044
Bran Stark,3044
Bran Stark,3045
Lyanna Stark,3045
Rhaegar Targaryen,3045
High Septon,3045
Jon Snow,3046
Jon Snow,3047
Daenerys Targaryen,3047
Tyrion Lannister,3048
Young Ned Stark,3049
Bran Stark,3049
Lyanna Stark,3049
Jon Snow,3050
Daenerys Targaryen,3050
Tyrion Lannister,3051
Sansa Stark,3052
Arya Stark,3052
Bran Stark,3053
Tormund Giantsbane,3054
Beric Dondarrion,3054
White Walker,3055
Tormund Giantsbane,3056
Beric Dondarrion,3056
White Walker,3057
Tormund Giantsbane,3058
Beric Dondarrion,3058
White Walker,3059
Tormund Giantsbane,3060
Beric Dondarrion,3060
White Walker,3061
White Walker,3062
Tormund Giantsbane,3063
Beric Dondarrion,3063
The Night King,3064
Viserion,3064
Tormund Giantsbane,3065
Beric Dondarrion,3065
The Night King,3066
Viserion,3066
Tormund Giantsbane,3067
Beric Dondarrion,3067
The Night King,3068
Viserion,3068
Tormund Giantsbane,3069
Beric Dondarrion,3069
The Night King,3070
Viserion,3070
The Night King,3071
Viserion,3071
The Night King,3072
Viserion,3072
Tormund Giantsbane,3073
Beric Dondarrion,3073
The Night King,3074
Viserion,3074
The Night King,3075
Viserion,3075
White Walker,3076
White Walker,3077
The Night King,3078
Viserion,3078
Winterfell Boy,3079
Winterfell Boy,3080
Winterfell Boy,3081
Arya Stark,3081
Winterfell Boy,3082
Jon Snow,3083
Daenerys Targaryen,3083
Qhono,3083
Jon Snow,3084
Daenerys Targaryen,3084
Arya Stark,3084
Qhono,3084
Arya Stark,3085
Arya Stark,3086
Sandor Clegane,3086
Arya Stark,3087
Sandor Clegane,3087
Gendry,3087
Tyrion Lannister,3088
Lord Varys,3088
Missandei,3089
Grey Worm,3089
Village Woman,3089
Jon Snow,3090
Daenerys Targaryen,3090
Jon Snow,3091
Daenerys Targaryen,3091
Drogon,3091
Rhaegal,3091
Arya Stark,3092
Drogon,3092
Rhaegal,3092
Drogon,3093
Rhaegal,3093
Daenerys Targaryen,3094
Qhono,3094
Drogon,3095
Rhaegal,3095
Sansa Stark,3095
Drogon,3096
Rhaegal,3096
Jon Snow,3097
Daenerys Targaryen,3097
Bran Stark,3097
Jon Snow,3098
Daenerys Targaryen,3098
Bran Stark,3098
Sansa Stark,3098
Yohn Royce,3098
Lyanna Mormont,3098
Ned Umber,3098
Robett Glover,3098
Podrick Payne,3098
Brienne of Tarth,3098
Jorah Mormont,3098
Jon Snow,3099
Daenerys Targaryen,3099
Bran Stark,3099
Sansa Stark,3099
Yohn Royce,3099
Lyanna Mormont,3099
Ned Umber,3099
Robett Glover,3099
Podrick Payne,3099
Brienne of Tarth,3099
Jorah Mormont,3099
Davos Seaworth,3099
Grey Worm,3099
Missandei,3099
Jon Snow,3100
Daenerys Targaryen,3100
Bran Stark,3100
Sansa Stark,3100
Yohn Royce,3100
Lyanna Mormont,3100
Ned Umber,3100
Robett Glover,3100
Podrick Payne,3100
Brienne of Tarth,3100
Jorah Mormont,3100
Davos Seaworth,3100
Grey Worm,3100
Missandei,3100
Tyrion Lannister,3100
Lord Varys,3100
Ned Umber,3101
Sansa Stark,3101
Jon Snow,3101
Daenerys Targaryen,3101
Tyrion Lannister,3101
Lord Varys,3101
Maester Wolkan,3101
Sansa Stark,3102
Jon Snow,3102
Daenerys Targaryen,3102
Tyrion Lannister,3102
Lord Varys,3102
Bran Stark,3102
Maester Wolkan,3102
Sansa Stark,3103
Jon Snow,3103
Daenerys Targaryen,3103
Tyrion Lannister,3103
Lord Varys,3103
Bran Stark,3103
Lyanna Mormont,3103
Yohn Royce,3103
Brienne of Tarth,3103
Davos Seaworth,3103
Qhono,3103
Grey Worm,3103
Gendry,3104
Gendry,3105
Tyrion Lannister,3105
Tyrion Lannister,3106
Sansa Stark,3106
Yohn Royce,3106
Tyrion Lannister,3107
Sansa Stark,3107
Tyrion Lannister,3108
Tyrion Lannister,3109
Bran Stark,3109
Jon Snow,3110
Jon Snow,3111
Arya Stark,3111
Qyburn,3112
Cersei Lannister,3112
Gregor Clegane,3112
Euron Greyjoy,3113
Harry Strickland,3113
Euron Greyjoy,3114
Yara Greyjoy,3114
Qyburn,3115
Cersei Lannister,3115
Gregor Clegane,3115
Euron Greyjoy,3115
Harry Strickland,3115
Qyburn,3116
Cersei Lannister,3116
Gregor Clegane,3116
Euron Greyjoy,3116
Bronn,3117
Craya,3117
Dirah,3117
Marei,3117
Bronn,3118
Craya,3118
Dirah,3118
Marei,3118
Qyburn,3118
Bronn,3119
Qyburn,3119
Bronn,3120
Qyburn,3120
Lannister Guard,3120
Bronn,3121
Qyburn,3121
Cersei Lannister,3122
Euron Greyjoy,3122
Yara Greyjoy,3123
Yara Greyjoy,3124
Theon Greyjoy,3124
Yara Greyjoy,3125
Theon Greyjoy,3125
Yohn Royce,3126
Alys Karstark,3126
Davos Seaworth,3126
Lord Varys,3126
Tyrion Lannister,3126
Davos Seaworth,3127
Lord Varys,3127
Tyrion Lannister,3127
Davos Seaworth,3128
Lord Varys,3128
Tyrion Lannister,3128
Davos Seaworth,3129
Lord Varys,3129
Tyrion Lannister,3129
Daenerys Targaryen,3129
Jon Snow,3129
Davos Seaworth,3130
Lord Varys,3130
Tyrion Lannister,3130
Davos Seaworth,3131
Lord Varys,3131
Tyrion Lannister,3131
Daenerys Targaryen,3131
Jon Snow,3131
Davos Seaworth,3132
Lord Varys,3132
Tyrion Lannister,3132
Daenerys Targaryen,3133
Jon Snow,3133
Daenerys Targaryen,3134
Jon Snow,3134
Qhono,3134
Daenerys Targaryen,3135
Jon Snow,3135
Drogon,3135
Rhaegal,3135
Jon Snow,3136
Rhaegal,3136
Jon Snow,3137
Rhaegal,3137
Davos Seaworth,3137
Lord Varys,3137
Tyrion Lannister,3137
Daenerys Targaryen,3138
Jon Snow,3138
Drogon,3138
Rhaegal,3138
Daenerys Targaryen,3139
Jon Snow,3139
Drogon,3139
Rhaegal,3139
Daenerys Targaryen,3140
Jon Snow,3140
Daenerys Targaryen,3141
Jon Snow,3141
Drogon,3141
Rhaegal,3141
Gendry,3142
Gendry,3143
Sandor Clegane,3143
Gendry,3144
Sandor Clegane,3144
Arya Stark,3144
Gendry,3145
Arya Stark,3145
Sansa Stark,3146
Sansa Stark,3147
Jon Snow,3147
Daenerys Targaryen,3148
Jorah Mormont,3148
Daenerys Targaryen,3149
Jorah Mormont,3149
Samwell Tarly,3149
Samwell Tarly,3150
Samwell Tarly,3151
Bran Stark,3151
Jon Snow,3152
Jon Snow,3153
Samwell Tarly,3153
Tormund Giantsbane,3154
Beric Dondarrion,3154
Tormund Giantsbane,3155
Beric Dondarrion,3155
Eddison Tollett,3155
Tormund Giantsbane,3156
Beric Dondarrion,3156
Eddison Tollett,3156
Tormund Giantsbane,3157
Beric Dondarrion,3157
Eddison Tollett,3157
Ned Umber,3157
Jaime Lannister,3158
Jaime Lannister,3159
Jaime Lannister,3160
Bran Stark,3160
Jaime Lannister,3161
Daenerys Targaryen,3161
Sansa Stark,3161
Jon Snow,3161
Tyrion Lannister,3161
Lyanna Mormont,3161
Davos Seaworth,3161
Yohn Royce,3161
Alys Karstark,3161
Brienne of Tarth,3161
Lord Varys,3161
Grey Worm,3161
Missandei,3161
Jorah Mormont,3161
Bran Stark,3161
Jaime Lannister,3162
Daenerys Targaryen,3162
Sansa Stark,3162
Jon Snow,3162
Tyrion Lannister,3162
Lyanna Mormont,3162
Davos Seaworth,3162
Yohn Royce,3162
Alys Karstark,3162
Brienne of Tarth,3162
Lord Varys,3162
Grey Worm,3162
Missandei,3162
Jorah Mormont,3162
Bran Stark,3162
Jaime Lannister,3163
Daenerys Targaryen,3163
Jon Snow,3163
Tyrion Lannister,3163
Lyanna Mormont,3163
Davos Seaworth,3163
Yohn Royce,3163
Alys Karstark,3163
Brienne of Tarth,3163
Lord Varys,3163
Grey Worm,3163
Missandei,3163
Jorah Mormont,3163
Bran Stark,3163
Jaime Lannister,3164
Daenerys Targaryen,3164
Tyrion Lannister,3164
Lyanna Mormont,3164
Davos Seaworth,3164
Yohn Royce,3164
Alys Karstark,3164
Brienne of Tarth,3164
Lord Varys,3164
Grey Worm,3164
Missandei,3164
Jorah Mormont,3164
Bran Stark,3164
Jaime Lannister,3165
Lyanna Mormont,3165
Davos Seaworth,3165
Yohn Royce,3165
Brienne of Tarth,3165
Grey Worm,3165
Bran Stark,3165
Jaime Lannister,3166
Lyanna Mormont,3166
Davos Seaworth,3166
Yohn Royce,3166
Grey Worm,3166
Bran Stark,3166
Daenerys Targaryen,3167
Tyrion Lannister,3167
Lord Varys,3167
Jorah Mormont,3167
Tyrion Lannister,3168
Lord Varys,3168
Jorah Mormont,3168
Gendry,3169
Gendry,3170
Arya Stark,3170
Jaime Lannister,3171
Bran Stark,3171
Tyrion Lannister,3172
Jaime Lannister,3173
Tyrion Lannister,3173
Jaime Lannister,3174
Tyrion Lannister,3174
Jaime Lannister,3175
Tyrion Lannister,3175
Jaime Lannister,3176
Tyrion Lannister,3176
Brienne of Tarth,3176
Grey Worm,3177
Jaime Lannister,3177
Podrick Payne,3178
Brienne of Tarth,3179
Jaime Lannister,3179
Podrick Payne,3179
Brienne of Tarth,3180
Jaime Lannister,3180
Daenerys Targaryen,3181
Jorah Mormont,3181
Daenerys Targaryen,3182
Sansa Stark,3182
Yohn Royce,3182
Daenerys Targaryen,3183
Sansa Stark,3183
Daenerys Targaryen,3184
Sansa Stark,3184
Maester Wolkan,3184
Daenerys Targaryen,3185
Sansa Stark,3185
Maester Wolkan,3185
Theon Greyjoy,3185
Davos Seaworth,3186
Gilly,3186
Fergus,3186
Gilly,3187
Davos Seaworth,3188
Teela,3188
Gilly,3188
Davos Seaworth,3189
Gilly,3189
Jon Snow,3190
Eddison Tollett,3190
Samwell Tarly,3190
Beric Dondarrion,3190
Jon Snow,3191
Eddison Tollett,3191
Samwell Tarly,3191
Beric Dondarrion,3191
Tormund Giantsbane,3191
Gendry,3192
Fergus,3193
Jon Snow,3194
Theon Greyjoy,3194
Arya Stark,3194
Jaime Lannister,3194
Daenerys Targaryen,3194
Sansa Stark,3194
Tyrion Lannister,3194
Lyanna Mormont,3194
Davos Seaworth,3194
Yohn Royce,3194
Alys Karstark,3194
Brienne of Tarth,3194
Lord Varys,3194
Missandei,3194
Jorah Mormont,3194
Bran Stark,3194
Tormund Giantsbane,3194
Samwell Tarly,3194
Beric Dondarrion,3194
Qhono,3194
Grey Worm,3194
Jon Snow,3195
Daenerys Targaryen,3195
Tyrion Lannister,3195
Bran Stark,3195
Daenerys Targaryen,3196
Tyrion Lannister,3196
Bran Stark,3196
Tyrion Lannister,3197
Bran Stark,3197
Grey Worm,3198
Missandei,3199
Missandei,3200
Grey Worm,3200
Jon Snow,3201
Samwell Tarly,3201
Ghost,3201
Jon Snow,3202
Samwell Tarly,3202
Ghost,3202
Eddison Tollett,3202
Tyrion Lannister,3203
Jaime Lannister,3203
Tyrion Lannister,3204
Jaime Lannister,3204
Brienne of Tarth,3204
Podrick Payne,3204
Tyrion Lannister,3205
Jaime Lannister,3205
Brienne of Tarth,3205
Podrick Payne,3205
Davos Seaworth,3205
Tormund Giantsbane,3205
Sandor Clegane,3206
Arya Stark,3206
Sandor Clegane,3207
Arya Stark,3207
Beric Dondarrion,3207
Arya Stark,3208
Arya Stark,3209
Gendry,3209
Arya Stark,3210
Gendry,3210
Arya Stark,3211
Gendry,3211
Tyrion Lannister,3212
Jaime Lannister,3212
Brienne of Tarth,3212
Podrick Payne,3212
Davos Seaworth,3212
Tormund Giantsbane,3212
Samwell Tarly,3213
Jorah Mormont,3213
Lyanna Mormont,3213
Samwell Tarly,3214
Jorah Mormont,3214
Tyrion Lannister,3215
Jaime Lannister,3215
Brienne of Tarth,3215
Podrick Payne,3215
Davos Seaworth,3215
Tormund Giantsbane,3215
Samwell Tarly,3216
Gilly,3216
Baby Sam,3216
Sansa Stark,3217
Theon Greyjoy,3217
Arya Stark,3218
Gendry,3218
Missandei,3219
Grey Worm,3219
Jorah Mormont,3220
Daenerys Targaryen,3221
Jon Snow,3221
Daenerys Targaryen,3222
Jon Snow,3222
Tyrion Lannister,3222
Daenerys Targaryen,3223
Jon Snow,3223
Tyrion Lannister,3223
White Walker,3224
Samwell Tarly,3225
Samwell Tarly,3226
Samwell Tarly,3227
Lyanna Mormont,3227
Tyrion Lannister,3228
Tyrion Lannister,3229
Bran Stark,3229
Theon Greyjoy,3229
Alys Karstark,3229
Tyrion Lannister,3230
Bran Stark,3231
Theon Greyjoy,3231
Alys Karstark,3231
Davos Seaworth,3232
Davos Seaworth,3233
Sansa Stark,3233
Arya Stark,3233
Sansa Stark,3234
Arya Stark,3234
Drogon,3235
Rhaegal,3235
Podrick Payne,3236
Brienne of Tarth,3236
Jaime Lannister,3236
Grey Worm,3237
Tormund Giantsbane,3238
Beric Dondarrion,3238
Sandor Clegane,3238
Gendry,3238
Eddison Tollett,3238
Eddison Tollett,3239
Samwell Tarly,3239
Jorah Mormont,3240
Ghost,3240
Jorah Mormont,3241
Jon Snow,3242
Rhaegal,3242
Drogon,3242
Jon Snow,3243
Daenerys Targaryen,3243
Sansa Stark,3244
Arya Stark,3244
Melisandre,3245
Davos Seaworth,3246
Melisandre,3247
Jorah Mormont,3247
Melisandre,3248
Jorah Mormont,3248
Ghost,3248
Sansa Stark,3249
Arya Stark,3249
Davos Seaworth,3250
Brienne of Tarth,3251
Jaime Lannister,3251
Grey Worm,3252
Tormund Giantsbane,3253
Beric Dondarrion,3253
Eddison Tollett,3254
Samwell Tarly,3254
Jorah Mormont,3255
Melisandre,3255
Jorah Mormont,3256
Ghost,3256
Melisandre,3257
Melisandre,3258
Grey Worm,3258
Melisandre,3259
Melisandre,3260
Davos Seaworth,3260
Sansa Stark,3261
Arya Stark,3261
Melisandre,3262
Davos Seaworth,3263
Melisandre,3264
Davos Seaworth,3265
Davos Seaworth,3266
Melisandre,3266
Davos Seaworth,3267
Melisandre,3267
Arya Stark,3267
Sansa Stark,3268
Arya Stark,3268
Jorah Mormont,3269
Ghost,3269
Jon Snow,3270
Daenerys Targaryen,3270
Jorah Mormont,3271
Ghost,3271
Jon Snow,3272
Daenerys Targaryen,3272
Brienne of Tarth,3273
Jaime Lannister,3273
Grey Worm,3274
