sceneStart,sceneEnd,location,subLocation,episodeId,duration,nbc,sceneId,nbdeath
0:54:04,0:54:47,North of the Wall,The Haunted Forest,66,43,10,2971,1
0:54:47,0:55:39,North of the Wall,The Haunted Forest,66,52,10,2972,0
0:55:39,0:55:57,North of the Wall,The Haunted Forest,66,18,9,2973,0
0:55:57,0:56:27,North of the Wall,The Haunted Forest,66,30,6,2974,0
0:56:27,0:56:39,North of the Wall,The Haunted Forest,66,12,2,2975,0
0:56:48,0:58:03,North of the Wall,The Haunted Forest,66,75,1,2976,0
0:58:03,0:58:39,North of the Wall,The Haunted Forest,66,36,2,2977,0
0:58:39,0:58:49,North of the Wall,The Haunted Forest,66,10,1,2978,0
0:58:49,0:58:55,North of the Wall,The Haunted Forest,66,6,1,2979,0
0:58:55,0:59:06,North of the Wall,The Haunted Forest,66,11,1,2980,1
0:59:06,0:59:21,North of the Wall,The Haunted Forest,66,15,1,2981,0
0:59:21,0:59:57,The Wall,Eastwatch,66,36,3,2982,0
0:59:57,1:00:07,The Wall,Eastwatch,66,10,1,2983,0
1:00:07,1:00:22,The Wall,Eastwatch,66,15,3,2984,0
1:00:22,1:00:36,The Wall,Eastwatch,66,14,2,2985,0
1:00:36,1:00:44,North of the Wall,The Wall,66,8,1,2986,0
1:00:44,1:01:06,The Wall,Eastwatch,66,22,2,2987,0
1:01:06,1:01:11,North of the Wall,The Wall,66,5,1,2988,0
1:01:11,1:01:14,The Wall,Eastwatch,66,3,2,2989,0
1:01:18,1:01:50,The Wall,Eastwatch,66,32,3,2990,0
1:01:50,1:02:38,The North,Winterfell,66,48,1,2991,0
1:02:38,1:05:46,The North,Winterfell,66,188,2,2992,0
1:05:52,1:09:22,The Shivering Sea,NA,66,210,2,2993,0
1:09:22,1:10:06,North of the Wall,The Haunted Forest,66,44,2,2994,1
1:10:06,1:10:49,North of the Wall,The Haunted Forest,66,43,3,2995,0
0:04:36,0:04:56,The Crownlands,King's Landing,67,20,1,2996,0
0:05:04,0:05:08,The Crownlands,King's Landing,67,4,1,2997,0
0:05:13,0:05:20,The Crownlands,King's Landing,67,7,1,2998,0
0:05:31,0:05:50,The Crownlands,King's Landing,67,19,1,2999,0
0:05:50,0:06:42,The Crownlands,King's Landing,67,52,2,3000,0
0:06:52,0:06:54,The Crownlands,King's Landing,67,2,2,3001,0
0:07:02,0:07:04,The Crownlands,King's Landing,67,2,2,3002,0
0:07:15,0:07:26,The Crownlands,King's Landing,67,11,2,3003,0
0:07:36,0:07:44,The Crownlands,Blackwater Bay,67,8,4,3004,0
0:07:44,0:08:08,The Crownlands,Blackwater Bay,67,24,5,3005,0
0:08:08,0:08:43,The Crownlands,Blackwater Bay,67,35,1,3006,0
0:08:47,0:09:23,The Crownlands,King's Landing,67,36,4,3007,0
0:09:23,0:09:57,The Crownlands,Outside King's Landing,67,34,9,3008,0
0:09:57,0:10:44,The Crownlands,Outside King's Landing,67,47,12,3009,0
0:10:44,0:11:03,The Crownlands,Outside King's Landing,67,19,3,3010,0
0:11:06,0:11:59,The Crownlands,Outside King's Landing,67,53,2,3011,0
0:11:59,0:13:20,The Crownlands,Outside King's Landing,67,81,12,3012,0
0:13:20,0:13:31,The Crownlands,Outside King's Landing,67,11,1,3013,0
0:13:31,0:14:40,The Crownlands,Outside King's Landing,67,69,12,3014,0
0:14:40,0:15:18,The Crownlands,Outside King's Landing,67,38,10,3015,0
0:15:18,0:16:51,The Crownlands,Outside King's Landing,67,93,15,3016,0
0:16:51,0:17:21,The Crownlands,Outside King's Landing,67,30,14,3017,0
0:17:21,0:18:33,The Crownlands,Outside King's Landing,67,72,17,3018,0
0:18:33,0:22:09,The Crownlands,Outside King's Landing,67,216,15,3019,0
0:22:09,0:26:37,The Crownlands,Outside King's Landing,67,268,16,3020,0
0:26:37,0:29:14,The Crownlands,Outside King's Landing,67,157,15,3021,0
0:29:14,0:31:22,The Crownlands,Outside King's Landing,67,128,11,3022,0
0:31:22,0:31:42,The Crownlands,King's Landing,67,20,2,3023,0
0:31:42,0:32:58,The Crownlands,King's Landing,67,76,3,3024,0
0:32:58,0:38:20,The Crownlands,King's Landing,67,322,3,3025,0
0:38:20,0:41:02,The Crownlands,Outside King's Landing,67,162,2,3026,0
0:41:02,0:41:21,The Crownlands,Outside King's Landing,67,19,11,3027,0
0:41:21,0:42:28,The Crownlands,Outside King's Landing,67,67,15,3028,0
0:42:36,0:46:05,The North,Winterfell,67,209,2,3029,0
0:46:10,0:47:29,The Crownlands,Dragonstone,67,79,9,3030,0
0:47:29,0:47:53,The Crownlands,Dragonstone,67,24,3,3031,0
0:47:53,0:51:19,The Crownlands,Dragonstone,67,206,2,3032,0
0:51:19,0:55:32,The Crownlands,Dragonstone,67,253,2,3033,1
0:55:32,0:55:39,The Crownlands,Dragonstone,67,7,1,3034,0
0:55:39,0:56:07,The North,Winterfell,67,28,1,3035,0
0:56:07,1:01:47,The North,Winterfell,67,340,6,3036,1
1:01:47,1:02:16,The Crownlands,King's Landing,67,29,3,3037,0
1:02:16,1:02:35,The Crownlands,King's Landing,67,19,3,3038,0
1:02:35,1:05:33,The Crownlands,King's Landing,67,178,2,3039,0
1:05:33,1:07:06,The Crownlands,King's Landing,67,93,3,3040,0
1:07:06,1:07:46,The Crownlands,Outside King's Landing,67,40,1,3041,0
1:08:21,1:08:28,The North,Winterfell,67,7,3,3042,0
1:08:28,1:08:36,The North,Winterfell,67,8,1,3043,0
1:08:36,1:10:57,The North,Winterfell,67,141,2,3044,0
1:10:57,1:11:27,Dorne,NA,67,30,4,3045,0
1:11:27,1:11:41,The Narrow Sea,NA,67,14,1,3046,0
1:11:41,1:12:01,The Narrow Sea,NA,67,20,2,3047,0
1:12:01,1:12:11,The Narrow Sea,NA,67,10,1,3048,0
1:12:11,1:12:31,Dorne,Tower of Joy,67,20,3,3049,0
1:12:31,1:13:09,The Narrow Sea,NA,67,38,2,3050,0
1:13:09,1:13:20,The Narrow Sea,NA,67,11,1,3051,0
1:13:28,1:15:23,The North,Winterfell,67,115,2,3052,0
1:15:23,1:15:47,The North,Winterfell,67,24,1,3053,0
1:16:13,1:16:46,The Wall,Eastwatch,67,33,2,3054,0
1:16:46,1:16:49,North of the Wall,The Wall,67,3,1,3055,0
1:16:49,1:16:52,The Wall,Eastwatch,67,3,2,3056,0
1:16:52,1:16:55,North of the Wall,The Wall,67,3,1,3057,0
1:16:55,1:16:59,The Wall,Eastwatch,67,4,2,3058,0
1:16:59,1:17:21,North of the Wall,The Wall,67,22,1,3059,0
1:17:21,1:17:28,The Wall,Eastwatch,67,7,2,3060,0
1:17:28,1:17:44,North of the Wall,The Wall,67,16,1,3061,0
1:17:46,1:17:53,North of the Wall,The Wall,67,7,1,3062,0
1:17:53,1:18:05,The Wall,Eastwatch,67,12,2,3063,0
1:18:05,1:18:11,North of the Wall,The Wall,67,6,2,3064,1
1:18:11,1:18:16,The Wall,Eastwatch,67,5,2,3065,0
1:18:16,1:18:28,North of the Wall,The Wall,67,12,2,3066,1
1:18:28,1:18:36,The Wall,Eastwatch,67,8,2,3067,0
1:18:36,1:18:42,North of the Wall,The Wall,67,6,2,3068,1
1:18:42,1:18:52,The Wall,Eastwatch,67,10,2,3069,0
1:18:52,1:19:00,North of the Wall,The Wall,67,8,2,3070,1
1:19:08,1:19:16,North of the Wall,The Wall,67,8,2,3071,1
1:19:25,1:19:37,North of the Wall,The Wall,67,12,2,3072,1
1:19:37,1:19:45,The Wall,Eastwatch,67,8,2,3073,0
1:19:45,1:19:50,North of the Wall,The Wall,67,5,2,3074,1
1:19:58,1:20:14,North of the Wall,The Wall,67,16,2,3075,1
1:20:14,1:20:26,North of the Wall,The Wall,67,12,1,3076,0
1:20:26,1:20:38,The Wall,Eastwatch,67,12,1,3077,0
1:20:43,1:21:09,The Wall,Eastwatch,67,26,2,3078,1
0:04:39,0:04:50,The North,Outside Winterfell,68,11,1,3079,0
0:04:50,0:05:09,The North,Winter Town,68,19,1,3080,0
0:05:09,0:05:15,The North,Winter Town,68,6,2,3081,0
0:05:15,0:05:53,The North,Winter Town,68,38,1,3082,0
0:05:53,0:06:16,The North,Winter Town,68,23,3,3083,0
0:06:16,0:06:39,The North,Winter Town,68,23,4,3084,0
0:06:39,0:06:48,The North,Winter Town,68,9,1,3085,0
0:06:48,0:06:56,The North,Winter Town,68,8,2,3086,0
0:06:56,0:07:05,The North,Winter Town,68,9,3,3087,0
0:07:05,0:07:28,The North,Winter Town,68,23,2,3088,0
0:07:28,0:07:47,The North,Winter Town,68,19,3,3089,0
0:07:47,0:08:05,The North,Winter Town,68,18,2,3090,0
0:08:05,0:08:14,The North,Winter Town,68,9,4,3091,0
0:08:14,0:08:18,The North,Winter Town,68,4,3,3092,0
0:08:18,0:08:21,The North,Winter Town,68,3,2,3093,0
0:08:21,0:08:26,The North,Winter Town,68,5,2,3094,0
0:08:26,0:08:37,The North,Winterfell,68,11,3,3095,0
0:08:37,0:08:46,The North,Winterfell,68,9,2,3096,0
0:08:46,0:09:02,The North,Winterfell,68,16,3,3097,0
0:09:02,0:09:32,The North,Winterfell,68,30,11,3098,0
0:09:32,0:09:52,The North,Winterfell,68,20,14,3099,0
0:09:52,0:10:33,The North,Winterfell,68,41,16,3100,0
0:10:33,0:11:14,The North,Winterfell,68,41,7,3101,0
0:11:14,0:11:20,The North,Winterfell,68,6,7,3102,0
0:11:20,0:13:40,The North,Winterfell,68,140,12,3103,0
0:13:40,0:14:00,The North,Winterfell,68,20,1,3104,0
0:14:00,0:14:06,The North,Winterfell,68,6,2,3105,0
0:14:06,0:14:33,The North,Winterfell,68,27,3,3106,0
0:14:33,0:16:12,The North,Winterfell,68,99,2,3107,0
0:16:12,0:16:16,The North,Winterfell,68,4,1,3108,0
0:16:16,0:16:23,The North,Winterfell,68,7,2,3109,0
0:16:23,0:16:33,The North,Winterfell,68,10,1,3110,0
0:16:33,0:18:32,The North,Winterfell,68,119,2,3111,0
0:18:32,0:19:04,The Crownlands,King's Landing,68,32,3,3112,0
0:19:04,0:19:22,The Crownlands,Blackwater Bay,68,18,2,3113,0
0:19:22,0:20:46,The Crownlands,Blackwater Bay,68,84,2,3114,0
0:20:46,0:21:39,The Crownlands,King's Landing,68,53,5,3115,0
0:21:39,0:23:28,The Crownlands,King's Landing,68,109,4,3116,0
0:23:28,0:24:08,The Crownlands,King's Landing,68,40,4,3117,0
0:24:08,0:24:42,The Crownlands,King's Landing,68,34,5,3118,0
0:24:42,0:25:33,The Crownlands,King's Landing,68,51,2,3119,0
0:25:33,0:25:37,The Crownlands,King's Landing,68,4,3,3120,0
0:25:37,0:26:12,The Crownlands,King's Landing,68,35,2,3121,0
0:26:12,0:27:52,The Crownlands,King's Landing,68,100,2,3122,0
0:28:15,0:28:23,The Crownlands,Blackwater Bay,68,8,1,3123,0
0:28:23,0:29:05,The Crownlands,Blackwater Bay,68,42,2,3124,0
0:29:05,0:30:10,The Narrow Sea,NA,68,65,2,3125,0
0:30:33,0:30:40,The North,Winterfell,68,7,5,3126,0
0:30:40,0:31:22,The North,Winterfell,68,42,3,3127,0
0:31:22,0:31:44,The North,Winterfell,68,22,3,3128,0
0:31:44,0:31:50,The North,Winterfell,68,6,5,3129,0
0:31:50,0:32:04,The North,Winterfell,68,14,3,3130,0
0:32:04,0:32:10,The North,Winterfell,68,6,5,3131,0
0:32:10,0:32:14,The North,Winterfell,68,4,3,3132,0
0:32:14,0:32:49,The North,Winterfell,68,35,2,3133,0
0:32:49,0:33:12,The North,Winterfell,68,23,3,3134,0
0:33:12,0:34:47,The North,Winterfell,68,95,4,3135,0
0:34:47,0:35:00,The North,Winterfell,68,13,2,3136,0
0:35:00,0:35:03,The North,Winterfell,68,3,5,3137,0
0:35:03,0:36:24,The North,Outside Winterfell,68,81,4,3138,0
0:36:24,0:36:40,The North,Outside Winterfell,68,16,4,3139,0
0:36:40,0:37:10,The North,Outside Winterfell,68,30,2,3140,0
0:37:10,0:37:28,The North,Outside Winterfell,68,18,4,3141,0
0:37:28,0:37:44,The North,Winterfell,68,16,1,3142,0
0:37:44,0:38:03,The North,Winterfell,68,19,2,3143,0
0:38:03,0:38:47,The North,Winterfell,68,44,3,3144,0
0:38:47,0:39:57,The North,Winterfell,68,70,2,3145,0
0:39:57,0:40:05,The North,Winterfell,68,8,1,3146,0
0:40:05,0:41:49,The North,Winterfell,68,104,2,3147,0
0:41:49,0:41:58,The North,Winterfell,68,9,2,3148,0
0:41:58,0:44:22,The North,Winterfell,68,144,3,3149,0
0:44:22,0:44:29,The North,Winterfell,68,7,1,3150,0
0:44:29,0:45:18,The North,Winterfell,68,49,2,3151,0
0:45:18,0:45:39,The North,Winterfell,68,21,1,3152,0
0:45:39,0:49:26,The North,Winterfell,68,227,2,3153,0
0:49:31,0:51:27,The North,Last Hearth,68,116,2,3154,0
0:51:27,0:51:47,The North,Last Hearth,68,20,3,3155,0
0:51:47,0:52:14,The North,Last Hearth,68,27,3,3156,0
0:52:14,0:53:15,The North,Last Hearth,68,61,4,3157,1
0:53:15,0:53:29,The North,Winter Town,68,14,1,3158,0
0:53:29,0:54:10,The North,Winterfell,68,41,1,3159,0
0:54:10,0:54:29,The North,Winterfell,68,19,2,3160,0
0:03:39,0:07:46,The North,Winterfell,69,247,15,3161,0
0:07:46,0:08:12,The North,Winterfell,69,26,15,3162,0
0:08:12,0:08:21,The North,Winterfell,69,9,14,3163,0
0:08:21,0:08:26,The North,Winterfell,69,5,13,3164,0
0:08:26,0:08:36,The North,Winterfell,69,10,7,3165,0
0:08:36,0:08:42,The North,Winterfell,69,6,6,3166,0
0:08:42,0:09:00,The North,Winterfell,69,18,4,3167,0
0:09:00,0:09:11,The North,Winterfell,69,11,3,3168,0
0:09:11,0:09:38,The North,Winterfell,69,27,1,3169,0
0:09:38,0:11:54,The North,Winterfell,69,136,2,3170,0
0:11:54,0:13:16,The North,Winterfell,69,82,2,3171,0
0:13:16,0:13:40,The North,Winterfell,69,24,1,3172,0
0:13:40,0:15:07,The North,Winterfell,69,87,2,3173,0
0:15:07,0:16:02,The North,Winterfell,69,55,2,3174,0
0:16:02,0:16:07,The North,Winterfell,69,5,2,3175,0
0:16:07,0:16:17,The North,Winterfell,69,10,3,3176,0
0:16:17,0:16:27,The North,Winterfell,69,10,2,3177,0
0:16:27,0:16:32,The North,Winterfell,69,5,1,3178,0
0:16:32,0:16:56,The North,Winterfell,69,24,3,3179,0
0:16:56,0:18:13,The North,Winterfell,69,77,2,3180,0
0:18:13,0:19:33,The North,Winterfell,69,80,2,3181,0
0:19:33,0:20:07,The North,Winterfell,69,34,3,3182,0
0:20:07,0:23:33,The North,Winterfell,69,206,2,3183,0
0:23:33,0:23:39,The North,Winterfell,69,6,3,3184,0
0:23:39,0:24:43,The North,Winterfell,69,64,4,3185,0
0:24:46,0:25:27,The North,Winterfell,69,41,3,3186,0
0:25:27,0:25:38,The North,Winterfell,69,11,1,3187,0
0:25:38,0:26:32,The North,Winterfell,69,54,3,3188,0
0:26:32,0:26:37,The North,Winterfell,69,5,2,3189,0
0:26:41,0:26:57,The North,Winterfell,69,16,4,3190,0
0:26:57,0:27:51,The North,Winterfell,69,54,5,3191,0
0:27:56,0:28:02,The North,Winterfell,69,6,1,3192,0
0:28:07,0:28:11,The North,Winterfell,69,4,1,3193,0
0:28:21,0:31:28,The North,Winterfell,69,187,21,3194,0
0:31:28,0:31:31,The North,Winterfell,69,3,4,3195,0
0:31:31,0:31:36,The North,Winterfell,69,5,3,3196,0
0:31:36,0:32:08,The North,Winterfell,69,32,2,3197,0
0:32:08,0:32:21,The North,Winterfell,69,13,1,3198,0
0:32:21,0:32:32,The North,Winterfell,69,11,1,3199,0
0:32:32,0:33:45,The North,Winterfell,69,73,2,3200,0
0:33:45,0:34:22,The North,Winterfell,69,37,3,3201,0
0:34:22,0:35:54,The North,Winterfell,69,92,4,3202,0
0:35:54,0:37:15,The North,Winterfell,69,81,2,3203,0
0:37:15,0:38:04,The North,Winterfell,69,49,4,3204,0
0:38:04,0:39:53,The North,Winterfell,69,109,6,3205,0
0:39:53,0:41:15,The North,Winterfell,69,82,2,3206,0
0:41:15,0:42:35,The North,Winterfell,69,80,3,3207,0
0:42:35,0:42:40,The North,Winterfell,69,5,1,3208,0
0:42:40,0:43:07,The North,Winterfell,69,27,2,3209,0
0:43:07,0:43:55,The North,Winterfell,69,48,2,3210,0
0:43:55,0:45:39,The North,Winterfell,69,104,2,3211,0
0:45:39,0:49:49,The North,Winterfell,69,250,6,3212,0
0:49:49,0:50:34,The North,Winterfell,69,45,3,3213,0
0:50:34,0:52:07,The North,Winterfell,69,93,2,3214,0
0:52:07,0:53:04,The North,Winterfell,69,57,6,3215,0
0:53:04,0:53:08,The North,Winterfell,69,4,3,3216,0
0:53:08,0:53:22,The North,Winterfell,69,14,2,3217,0
0:53:22,0:53:29,The North,Winterfell,69,7,2,3218,0
0:53:29,0:53:48,The North,Winterfell,69,19,2,3219,0
0:53:48,0:53:56,The North,Winterfell,69,8,1,3220,0
0:53:56,0:57:16,The North,Winterfell,69,200,2,3221,0
0:57:16,0:57:35,The North,Winterfell,69,19,3,3222,0
0:57:35,0:57:49,The North,Winterfell,69,14,3,3223,0
0:57:49,0:58:16,The North,Outside Winterfell,69,27,1,3224,0
0:03:37,0:04:18,The North,Winterfell,70,41,1,3225,0
0:04:18,0:04:22,The North,Winterfell,70,4,1,3226,0
0:04:22,0:04:26,The North,Winterfell,70,4,2,3227,0
0:04:26,0:04:53,The North,Winterfell,70,27,1,3228,0
0:04:53,0:04:58,The North,Winterfell,70,5,4,3229,0
0:04:58,0:05:02,The North,Winterfell,70,4,1,3230,0
0:05:02,0:05:09,The North,Winterfell,70,7,3,3231,0
0:05:36,0:05:43,The North,Winterfell,70,7,1,3232,0
0:05:43,0:05:46,The North,Winterfell,70,3,3,3233,0
0:05:46,0:05:57,The North,Winterfell,70,11,2,3234,0
0:05:57,0:06:01,The North,Winterfell,70,4,2,3235,0
0:06:38,0:06:44,The North,Winterfell,70,6,3,3236,0
0:06:44,0:06:48,The North,Winterfell,70,4,1,3237,0
0:06:48,0:07:08,The North,Winterfell,70,20,5,3238,0
0:07:08,0:07:15,The North,Winterfell,70,7,2,3239,0
0:07:29,0:07:33,The North,Winterfell,70,4,2,3240,0
0:07:33,0:07:58,The North,Winterfell,70,25,1,3241,0
0:07:58,0:08:08,The North,Winterfell,70,10,3,3242,0
0:08:08,0:08:23,The North,Winterfell,70,15,2,3243,0
0:08:23,0:08:36,The North,Winterfell,70,13,2,3244,0
0:08:36,0:08:42,The North,Winterfell,70,6,1,3245,0
0:08:42,0:08:58,The North,Winterfell,70,16,1,3246,0
0:08:58,0:09:37,The North,Winterfell,70,39,2,3247,0
0:09:37,0:10:22,The North,Winterfell,70,45,3,3248,0
0:10:24,0:10:34,The North,Winterfell,70,10,2,3249,0
0:10:34,0:10:37,The North,Winterfell,70,3,1,3250,0
0:10:37,0:10:39,The North,Winterfell,70,2,2,3251,0
0:10:39,0:10:41,The North,Winterfell,70,2,1,3252,0
0:10:41,0:10:43,The North,Winterfell,70,2,2,3253,0
0:10:43,0:10:46,The North,Winterfell,70,3,2,3254,0
0:10:46,0:10:53,The North,Winterfell,70,7,2,3255,0
0:10:53,0:11:00,The North,Winterfell,70,7,2,3256,0
0:11:00,0:11:06,The North,Winterfell,70,6,1,3257,0
0:11:06,0:11:18,The North,Winterfell,70,12,2,3258,0
0:11:18,0:11:21,The North,Winterfell,70,3,1,3259,0
0:11:21,0:11:30,The North,Winterfell,70,9,2,3260,0
0:11:30,0:11:32,The North,Winterfell,70,2,2,3261,0
0:11:36,0:11:43,The North,Winterfell,70,7,1,3262,0
0:11:43,0:11:48,The North,Winterfell,70,5,1,3263,0
0:11:48,0:11:54,The North,Winterfell,70,6,1,3264,0
0:11:54,0:12:08,The North,Winterfell,70,14,1,3265,0
0:12:08,0:12:37,The North,Winterfell,70,29,2,3266,0
0:12:37,0:12:55,The North,Winterfell,70,18,3,3267,0
0:12:55,0:13:05,The North,Winterfell,70,10,2,3268,0
0:13:05,0:13:21,The North,Winterfell,70,16,2,3269,0
0:13:30,0:13:38,The North,Winterfell,70,8,2,3270,0
0:13:55,0:14:08,The North,Winterfell,70,13,2,3271,0
0:14:14,0:14:23,The North,Winterfell,70,9,2,3272,0
0:14:23,0:14:36,The North,Winterfell,70,13,2,3273,0
0:14:36,0:14:39,The North,Winterfell,70,3,1,3274,0
0:14:39,0:14:41,The North,Winterfell,70,2,1,3275,0
0:14:44,0:14:47,The North,Winterfell,70,3,1,3276,0
0:14:50,0:14:54,The North,Winterfell,70,4,1,3277,0
0:15:00,0:15:11,The North,Winterfell,70,11,3,3278,0
0:15:11,0:15:15,The North,Winterfell,70,4,1,3279,0
0:15:15,0:15:18,The North,Winterfell,70,3,2,3280,0
0:15:25,0:15:27,The North,Winterfell,70,2,1,3281,0
0:15:30,0:15:33,The North,Winterfell,70,3,1,3282,0
0:15:39,0:15:41,The North,Winterfell,70,2,1,3283,0
0:15:44,0:15:46,The North,Winterfell,70,2,6,3284,0
0:15:46,0:15:49,The North,Winterfell,70,3,1,3285,0
0:15:49,0:16:03,The North,Winterfell,70,14,2,3286,0
0:16:03,0:16:19,The North,Winterfell,70,16,2,3287,0
0:16:25,0:16:28,The North,Winterfell,70,3,2,3288,0
0:16:33,0:16:40,The North,Winterfell,70,7,5,3289,0
0:16:46,0:17:01,The North,Winterfell,70,15,1,3290,0
0:17:29,0:17:36,The North,Winterfell,70,7,2,3291,0
0:17:37,0:17:44,The North,Winterfell,70,7,2,3292,0
0:17:44,0:17:47,The North,Winterfell,70,3,3,3293,0
0:17:49,0:18:04,The North,Winterfell,70,15,2,3294,0
0:18:04,0:18:11,The North,Winterfell,70,7,2,3295,0
0:18:11,0:18:16,The North,Winterfell,70,5,5,3296,0
0:18:16,0:18:22,The North,Winterfell,70,6,2,3297,0
0:18:22,0:18:24,The North,Winterfell,70,2,1,3298,0
0:18:24,0:18:34,The North,Winterfell,70,10,6,3299,0
0:18:34,0:19:07,The North,Winterfell,70,33,5,3300,0
0:19:07,0:19:10,The North,Winterfell,70,3,2,3301,0
0:19:10,0:19:27,The North,Winterfell,70,17,2,3302,0
0:19:27,0:19:53,The North,Winterfell,70,26,2,3303,0
0:19:53,0:19:58,The North,Winterfell,70,5,2,3304,0
0:19:58,0:20:04,The North,Winterfell,70,6,1,3305,0
0:20:04,0:20:10,The North,Winterfell,70,6,2,3306,0
0:20:10,0:20:24,The North,Winterfell,70,14,3,3307,0
0:20:24,0:20:40,The North,Winterfell,70,16,1,3308,0
0:20:40,0:20:42,The North,Winterfell,70,2,1,3309,0
0:20:46,0:20:50,The North,Winterfell,70,4,1,3310,0
0:20:50,0:20:54,The North,Winterfell,70,4,1,3311,0
0:20:54,0:21:02,The North,Winterfell,70,8,3,3312,0
0:21:02,0:21:06,The North,Winterfell,70,4,1,3313,0
0:21:06,0:21:08,The North,Winterfell,70,2,1,3314,0
0:21:08,0:21:25,The North,Winterfell,70,17,2,3315,0
0:21:25,0:21:34,The North,Winterfell,70,9,2,3316,0
0:21:34,0:21:47,The North,Winterfell,70,13,2,3317,1
0:21:47,0:22:38,The North,Winterfell,70,51,7,3318,0
0:22:38,0:23:22,The North,Winterfell,70,44,4,3319,0
0:23:22,0:23:34,The North,Winterfell,70,12,1,3320,0
0:23:34,0:23:39,The North,Winterfell,70,5,2,3321,0
0:23:39,0:23:43,The North,Winterfell,70,4,1,3322,0
0:23:43,0:24:08,The North,Winterfell,70,25,1,3323,0
0:24:08,0:24:10,The North,Winterfell,70,2,1,3324,0
0:24:10,0:24:30,The North,Winterfell,70,20,1,3325,0
0:24:56,0:25:13,The North,Winterfell,70,17,4,3326,0
0:25:13,0:25:19,The North,Winterfell,70,6,3,3327,0
0:25:19,0:25:33,The North,Winterfell,70,14,3,3328,0
0:25:38,0:25:49,The North,Winterfell,70,11,4,3329,0
0:25:49,0:26:07,The North,Winterfell,70,18,1,3330,0
0:26:30,0:26:34,The North,Winterfell,70,4,3,3331,0
0:26:43,0:26:54,The North,Winterfell,70,11,2,3332,0
0:27:01,0:27:03,The North,Winterfell,70,2,1,3333,0
0:27:05,0:27:09,The North,Winterfell,70,4,1,3334,0
0:27:09,0:27:11,The North,Winterfell,70,2,1,3335,0
0:27:11,0:27:14,The North,Winterfell,70,3,1,3336,0
0:27:14,0:27:36,The North,Winterfell,70,22,1,3337,0
0:27:36,0:27:40,The North,Winterfell,70,4,1,3338,0
0:27:40,0:27:58,The North,Winterfell,70,18,1,3339,0
0:27:58,0:28:00,The North,Winterfell,70,2,1,3340,0
0:28:00,0:28:08,The North,Winterfell,70,8,2,3341,0
0:28:08,0:28:14,The North,Winterfell,70,6,1,3342,0
0:28:14,0:28:17,The North,Winterfell,70,3,1,3343,0
0:28:28,0:28:48,The North,Winterfell,70,20,2,3344,0
0:28:48,0:28:53,The North,Winterfell,70,5,2,3345,0
0:28:53,0:29:01,The North,Winterfell,70,8,4,3346,0
0:29:03,0:29:05,The North,Winterfell,70,2,1,3347,0
0:29:05,0:29:11,The North,Winterfell,70,6,2,3348,0
0:29:16,0:29:25,The North,Winterfell,70,9,1,3349,0
0:29:25,0:29:28,The North,Winterfell,70,3,2,3350,0
0:29:28,0:30:36,The North,Winterfell,70,68,5,3351,0
0:30:36,0:30:39,The North,Winterfell,70,3,2,3352,0
0:30:43,0:30:47,The North,Winterfell,70,4,2,3353,0
0:30:50,0:30:52,The North,Winterfell,70,2,1,3354,0
0:30:52,0:30:59,The North,Winterfell,70,7,2,3355,0
0:31:01,0:31:23,The North,Winterfell,70,22,3,3356,0
0:31:23,0:31:42,The North,Winterfell,70,19,7,3357,0
0:31:42,0:33:37,The North,Winterfell,70,115,5,3358,0
0:33:37,0:34:53,The North,Winterfell,70,76,2,3359,0
0:34:53,0:35:18,The North,Winterfell,70,25,1,3360,0
0:35:18,0:35:37,The North,Winterfell,70,19,2,3361,1
0:35:37,0:35:43,The North,Winterfell,70,6,2,3362,1
0:35:43,0:35:50,The North,Winterfell,70,7,1,3363,0
0:36:01,0:36:06,The North,Winterfell,70,5,2,3364,0
0:36:14,0:36:18,The North,Winterfell,70,4,1,3365,0
0:36:24,0:36:29,The North,Winterfell,70,5,2,3366,0
0:36:35,0:36:38,The North,Winterfell,70,3,2,3367,0
0:36:47,0:37:01,The North,Winterfell,70,14,5,3368,0
0:37:05,0:37:08,The North,Winterfell,70,3,1,3369,0
0:37:16,0:37:23,The North,Winterfell,70,7,1,3370,0
0:37:23,0:37:42,The North,Winterfell,70,19,4,3371,1
0:37:58,0:38:10,The North,Winterfell,70,12,3,3372,0
0:38:10,0:38:18,The North,Winterfell,70,8,2,3373,0
0:38:18,0:39:35,The North,Winterfell,70,77,8,3374,0
0:39:50,0:40:17,The North,Winterfell,70,27,3,3375,0
0:40:17,0:40:33,The North,Winterfell,70,16,2,3376,0
0:40:55,0:41:01,The North,Winterfell,70,6,1,3377,0
0:41:12,0:41:27,The North,Winterfell,70,15,1,3378,0
0:41:27,0:41:51,The North,Winterfell,70,24,1,3379,0
0:41:51,0:42:15,The North,Winterfell,70,24,4,3380,0
0:42:20,0:42:29,The North,Winterfell,70,9,2,3381,0
0:42:29,0:42:51,The North,Winterfell,70,22,1,3382,0
0:42:51,0:43:06,The North,Winterfell,70,15,2,3383,0
0:43:06,0:43:35,The North,Winterfell,70,29,3,3384,0
0:43:35,0:44:20,The North,Winterfell,70,45,2,3385,2
0:44:20,0:44:36,The North,Winterfell,70,16,4,3386,1
0:44:36,0:45:19,The North,Winterfell,70,43,6,3387,1
0:45:19,0:45:46,The North,Winterfell,70,27,4,3388,0
0:45:46,0:46:06,The North,Winterfell,70,20,1,3389,0
